ID_arbre,GlobalID,Shape__Are,Shape__Len,GlobalID_2,Shape__A_1,Shape__L_1,OBJECTID_2,GlobalID_1,Shape__A_2,Shape__L_2,GlobalID_3,Shape__A_3,Shape__L_3,Parcelle,Emplacemen,Localisati,Code_espè,Nom_scient,Nom_commun,Nom_comm_1,Genre_1,Famille_1,Indigène_,Old_Classe,Old_Groupe,New_Class_,New_Group_,Privé_ou_,Placette_t,Placette_1,Placette_2,Propriéta,Hauteur_20,Hauteur_21,DHP_2019,DHP_2020,Diamètre_,Hauteur_Co,Ratio_Cour,Volume_Cim,Commentair,Code_posta,Code_pos_1,Code_pos_2,Placette_3,id,Site.Code
G153,{22652976-43f2-4d5e-a287-61b13e056278},1.15625000000,4.51523149000,c25097c9-8903-44,1.16000000000,4.52000000000,"620",{22652976-43f2-4d5e-a287-61b13e056278},1.15625000000,4.51523149000,c25097c9-8903-4450-9c1c-d8a4027d9069,1.15625000000,4.51523149000,G,"1",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"750",Rue,Rue,Institution,,,"139",,,,,,"6,7",H2X2T9,H2X2T,H2X2,Institution,,I2001
G154,{35b57e7c-620f-41bb-b7a7-59c3d5ea8f5e},1.05078125000,4.22988298000,def688ac-6975-44,1.05000000000,4.23000000000,"621",{35b57e7c-620f-41bb-b7a7-59c3d5ea8f5e},1.05078125000,4.22988298000,def688ac-6975-44d7-8ac0-f0d263173aca,1.05078125000,4.22988298000,G,"1",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"750",Rue,Rue,Institution,,,"80",,,,,,,H2X2T9,H2X2T,H2X2,Institution,,I2001
G155,{fb261183-38c6-4ef5-a546-c2b51dcbb946},1.16406250000,4.39123801000,346cbc48-1465-43,1.16000000000,4.39000000000,"622",{fb261183-38c6-4ef5-a546-c2b51dcbb946},1.16406250000,4.39123801000,346cbc48-1465-4302-b80a-aaa30435de23,1.16406250000,4.39123801000,G,"1",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"750",Rue,Rue,Institution,,,"225",,,,,,"17,9",H2X2T9,H2X2T,H2X2,Institution,,I2001
G156,{467f4f6e-57d7-40a7-a7e7-442a570837ed},1.42578125000,4.92021293000,277dd139-4865-4a,1.43000000000,4.92000000000,"623",{467f4f6e-57d7-40a7-a7e7-442a570837ed},1.42578125000,4.92021293000,277dd139-4865-4a6b-ae9f-b72817f6294d,1.42578125000,4.92021293000,G,"1",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"750",Rue,Rue,Institution,,,"31",,,,,,,H2X2T9,H2X2T,H2X2,Institution,,I2001
G157,{c52fb461-3960-4d17-a9c7-3dc82c410432},1.18750000000,4.65122319000,27bc3e8b-88c0-48,1.19000000000,4.65000000000,"624",{c52fb461-3960-4d17-a9c7-3dc82c410432},1.18750000000,4.65122319000,27bc3e8b-88c0-4803-85a6-c70c1d0e301a,1.18750000000,4.65122319000,G,"1",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"750",Rue,Rue,Institution,,,"209",,,,,,"21",H2X2T9,H2X2T,H2X2,Institution,,I2001
G158,{b9f4a4bf-2bc6-4ada-a824-45fd996f37d1},1.56640625000,5.25472502000,d2e26fc3-b6bf-40,1.57000000000,5.25000000000,"625",{b9f4a4bf-2bc6-4ada-a824-45fd996f37d1},1.56640625000,5.25472502000,d2e26fc3-b6bf-40e6-9a1c-5a7a1865c169,1.56640625000,5.25472502000,G,"1",,ULRU,Ulmus rubra,Orme rouge,Slippery elm,Ulmus,Ulmaceae,Indigène,"2",2C,"6",6B,Privé,"750",Rue,Rue,Institution,,,"140",,,,,,,H2X2T9,H2X2T,H2X2,Institution,,I2001
G37,{6ed43b3f-9b62-4cd3-97b7-34db9a016b81},13.62890625000,13.63994235000,05278364-04fe-4f,13.63000000000,13.64000000000,"505",{6ed43b3f-9b62-4cd3-97b7-34db9a016b81},13.62890625000,13.63994235000,05278364-04fe-4f77-81c3-dbec5d41a183,13.62890625000,13.63994235000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"750",Rue,Rue,Institution,,,"302",,,,,,"21,8",H2X1V3,H2X1V,H2X1,Institution,,I2001
G38,{6188daf0-00b3-4ebc-b46f-7cfb26a8a0bc},1.87109375000,5.32604153000,b94ae122-a3ad-4a,1.87000000000,5.33000000000,"506",{6188daf0-00b3-4ebc-b46f-7cfb26a8a0bc},1.87109375000,5.32604153000,b94ae122-a3ad-4aef-bd69-032f38c00e8c,1.87109375000,5.32604153000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"91",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G39,{40f13eb9-91fd-402a-914b-f467a9c40d5c},1.34375000000,4.38406169000,668e57f7-bbb3-45,1.34000000000,4.38000000000,"507",{40f13eb9-91fd-402a-914b-f467a9c40d5c},1.34375000000,4.38406169000,668e57f7-bbb3-45c6-9da3-2176c660bf39,1.34375000000,4.38406169000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"189",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G40,{e0714641-cc4d-4ed6-a65e-03e77ad40326},1.67187500000,5.05298920000,e75698d9-7784-4c,1.67000000000,5.05000000000,"508",{e0714641-cc4d-4ed6-a65e-03e77ad40326},1.67187500000,5.05298920000,e75698d9-7784-4ce3-97b1-61d5a50faf53,1.67187500000,5.05298920000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"333",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G41,{d7f32a30-8964-48f1-8f4e-8cd188577a5a},1.23828125000,4.19375948000,2c27332d-353a-49,1.24000000000,4.19000000000,"516",{d7f32a30-8964-48f1-8f4e-8cd188577a5a},1.23828125000,4.19375948000,2c27332d-353a-49bb-9b5f-c0fa75b22b75,1.23828125000,4.19375948000,G,"3",,ACPL,Acer platanoides,Érable de Norvège,Norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"242",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G42,{d60a82ee-5891-4bfe-9730-91f2ff106c7d},0.98437500000,4.14356228000,910b7db9-9c0d-4d,0.98000000000,4.14000000000,"517",{d60a82ee-5891-4bfe-9730-91f2ff106c7d},0.98437500000,4.14356228000,910b7db9-9c0d-4d22-bf51-f679d3f618af,0.98437500000,4.14356228000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"101",Résidentiel,Institution,Institution,"2,92",,"0",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G43,{7b5414ed-cb7b-493d-bafa-5d984b44f32c},0.11328125000,1.54155864000,5650a0fd-a6d4-46,0.11000000000,1.54000000000,"518",{7b5414ed-cb7b-493d-bafa-5d984b44f32c},0.11328125000,1.54155864000,5650a0fd-a6d4-4644-895d-d48ab20ac581,0.11328125000,1.54155864000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"110",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G44,{28a0e2e5-c364-4a1a-811e-7a65eb6e55b8},0.46093750000,3.16476374000,eba7caba-cd04-48,0.46000000000,3.16000000000,"595",{28a0e2e5-c364-4a1a-811e-7a65eb6e55b8},0.46093750000,3.16476374000,eba7caba-cd04-48c2-a3ad-1a11ad4f98cb,0.46093750000,3.16476374000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"80",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G45,{7e796abe-eb44-4eba-bea7-934a0c9b5a05},0.31250000000,2.70827676000,15ba2241-43f2-4a,0.31000000000,2.71000000000,"596",{7e796abe-eb44-4eba-bea7-934a0c9b5a05},0.31250000000,2.70827676000,15ba2241-43f2-4a1e-baa8-4af3ccf8dca3,0.31250000000,2.70827676000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"101",Résidentiel,Institution,Institution,,,"87",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G46,{09238c6a-7db9-4317-a278-aa4439c6bab8},11.20312500000,12.40401270000,4bdd41b8-b180-41,11.20000000000,12.40000000000,"509",{09238c6a-7db9-4317-a278-aa4439c6bab8},11.20312500000,12.40401270000,4bdd41b8-b180-4100-b80c-0ca2fd891fc4,11.20312500000,12.40401270000,G,"3",,FRPE,Fraxinus pennsylvanica,Frêne de Pennsylvanie,Red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Privé,"101",Résidentiel,Institution,Institution,,,"302",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G47,{7c6f6030-f652-4d6e-8a11-ce2959ae9145},22.92578125000,17.93493618000,8230654e-502d-43,22.93000000000,17.93000000000,"510",{7c6f6030-f652-4d6e-8a11-ce2959ae9145},22.92578125000,17.93493618000,8230654e-502d-43d5-9340-a663cf26b43d,22.92578125000,17.93493618000,G,"3",,ACSI,Acer saccharinum,Érable argenté,Silver maple,Acer,Sapindaceae,Indigène,"2",2C,"2",2A,Privé,"101",Résidentiel,Institution,Institution,,,"928",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G48,{b300ec14-d05d-4562-abfb-5cc4134bdf22},0.55859375000,3.00798539000,9ac77f21-0d8f-40,0.56000000000,3.01000000000,"511",{b300ec14-d05d-4562-abfb-5cc4134bdf22},0.55859375000,3.00798539000,9ac77f21-0d8f-40a0-b1c4-a646dd8db4bc,0.55859375000,3.00798539000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"101",Résidentiel,Institution,Institution,,,"131",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G49,{087b03f5-36a0-4bd5-b8d5-9fcf58603353},1.21875000000,4.42253565000,68f89631-14c3-48,1.22000000000,4.42000000000,"512",{087b03f5-36a0-4bd5-b8d5-9fcf58603353},1.21875000000,4.42253565000,68f89631-14c3-486b-9b8d-1e1e845fcacb,1.21875000000,4.42253565000,G,"3",,ACSI,Acer saccharinum,Érable argenté,Silver maple,Acer,Sapindaceae,Indigène,"2",2C,"2",2A,Privé,"101",Résidentiel,Institution,Institution,,,"273",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G50,{0ca35811-5b23-4149-b9c0-497d60dbe9b9},0.92968750000,3.94044799000,b3e6ebfe-7d76-44,0.93000000000,3.94000000000,"513",{0ca35811-5b23-4149-b9c0-497d60dbe9b9},0.92968750000,3.94044799000,b3e6ebfe-7d76-443a-92ad-8c0001ee6aa5,0.92968750000,3.94044799000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"300",Bureau,Institution,Institution,,,"171",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G51,{6bb34755-267c-4f2d-a8e3-7c20e4c59883},1.28906250000,4.41134230000,aa57285a-f1b7-46,1.29000000000,4.41000000000,"514",{6bb34755-267c-4f2d-a8e3-7c20e4c59883},1.28906250000,4.41134230000,aa57285a-f1b7-467e-88dc-24a942691fa8,1.28906250000,4.41134230000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"300",Bureau,Institution,Institution,,,"251",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G52,{41a32142-2b0f-4b4d-ba02-0f61193a6582},0.65234375000,3.13775297000,049f3281-07ea-4e,0.65000000000,3.14000000000,"515",{41a32142-2b0f-4b4d-ba02-0f61193a6582},0.65234375000,3.13775297000,049f3281-07ea-4e95-859a-db466b1c1978,0.65234375000,3.13775297000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"300",Bureau,Institution,Institution,,,"110",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G53,{0d4dc91f-aac7-4ede-af4f-fea3aeb67d2e},2.30859375000,6.48031807000,7e2ef743-d02b-4d,2.31000000000,6.48000000000,"524",{0d4dc91f-aac7-4ede-af4f-fea3aeb67d2e},2.30859375000,6.48031807000,7e2ef743-d02b-4d98-bb66-8a94ec990391,2.30859375000,6.48031807000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"750",Rue,Rue,Institution,,,"248",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G54,{f8f40791-6dc6-4992-8e67-dc06e59099a1},1.08984375000,4.13329909000,09bafd41-f890-4f,1.09000000000,4.13000000000,"568",{f8f40791-6dc6-4992-8e67-dc06e59099a1},1.08984375000,4.13329909000,09bafd41-f890-4f44-bc74-021abb228342,1.08984375000,4.13329909000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"300",Bureau,Institution,Institution,,,"70",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G55,{362318e7-e848-4845-ac0f-b31f32c403c5},1.65625000000,4.97104003000,0cc6c598-3249-42,1.66000000000,4.97000000000,"569",{362318e7-e848-4845-ac0f-b31f32c403c5},1.65625000000,4.97104003000,0cc6c598-3249-4200-8390-d8d8fa805b41,1.65625000000,4.97104003000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"300",Bureau,Institution,Institution,,,"115",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G56,{7b58ca30-a3ce-45df-8f56-63fce7de813c},0.81250000000,3.86532170000,24f06f11-538a-4b,0.81000000000,3.87000000000,"570",{7b58ca30-a3ce-45df-8f56-63fce7de813c},0.81250000000,3.86532170000,24f06f11-538a-4b94-8359-540e4b5832b3,0.81250000000,3.86532170000,G,"3",,ACPL,Acer platanoides,Érable de Norvège,Norway maple,Acer,Sapindaceae,Exotique,"2",2A,"6",6B,Privé,"300",Bureau,Institution,Institution,,,"32",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G57,{6e383711-d4c5-4496-947d-9fa1bc095c69},0.62109375000,3.37171398000,585a5e4c-6d8f-4b,0.62000000000,3.37000000000,"571",{6e383711-d4c5-4496-947d-9fa1bc095c69},0.62109375000,3.37171398000,585a5e4c-6d8f-4bb5-b9ee-0b9380613928,0.62109375000,3.37171398000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"300",Bureau,Institution,Institution,,,"35",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G58,{06e7fcf6-e1a8-48f9-9b10-255444fde426},1.07812500000,4.23091797000,c3d2fefa-5827-47,1.08000000000,4.23000000000,"573",{06e7fcf6-e1a8-48f9-9b10-255444fde426},1.07812500000,4.23091797000,c3d2fefa-5827-4743-94de-9b985b351654,1.07812500000,4.23091797000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"300",Bureau,Institution,Institution,,,"114",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G59,{38c39dd3-3ebf-47d0-a013-968e5f60a5e9},0.84375000000,3.67350730000,01cf8969-14ac-47,0.84000000000,3.67000000000,"572",{38c39dd3-3ebf-47d0-a013-968e5f60a5e9},0.84375000000,3.67350730000,01cf8969-14ac-47a0-9c2b-55a4297f624e,0.84375000000,3.67350730000,G,"3",,FRPE,Fraxinus pennsylvanica,Frêne de Pennsylvanie,Red ash,Fraxinus,Oleaceae,Indigène,"2",2C,"2",2A,Privé,"300",Bureau,Institution,Institution,,,"460",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G60,{86be3912-bb00-4c30-8ba9-5c654f104988},22.30078125000,17.92331737000,4c9b1fc7-d545-4a,22.30000000000,17.92000000000,"565",{86be3912-bb00-4c30-8ba9-5c654f104988},22.30078125000,17.92331737000,4c9b1fc7-d545-4ac2-86d2-4cf5861fe5af,22.30078125000,17.92331737000,G,"3",,ACSI,Acer saccharinum,Érable argenté,Silver maple,Acer,Sapindaceae,Indigène,"2",2C,"2",2A,Privé,"101",Résidentiel,Institution,Institution,,,"110",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G61,{e380be7b-95c3-42f5-9a18-cde411efe207},16.52343750000,16.73216372000,cdbec52d-fdaf-4d,16.52000000000,16.73000000000,"525",{e380be7b-95c3-42f5-9a18-cde411efe207},16.52343750000,16.73216372000,cdbec52d-fdaf-4db3-9111-fc32001e691e,16.52343750000,16.73216372000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"101",Résidentiel,Institution,Institution,,,"572",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G62,{fef98aab-2ee5-49d2-8c28-7fbe784963a0},1.94140625000,7.64720759000,2ca06f4e-d108-49,1.94000000000,7.65000000000,"519",{fef98aab-2ee5-49d2-8c28-7fbe784963a0},1.94140625000,7.64720759000,2ca06f4e-d108-495e-a485-a0dd695bad19,1.94140625000,7.64720759000,G,"3",,LOTA,Lonicera tatarica,Chèvrefeuille de tartarie,Tatarian honeysuckle,Lonicera,Caprifoliaceae,Exotique,NA,NA,"3","3",Privé,"750",Rue,Rue,Institution,,,"35",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G63,{eeb8f6cb-01d5-40de-9448-03927910ece1},2.03906250000,5.77370919000,800fcc1e-c345-4c,2.04000000000,5.77000000000,"520",{eeb8f6cb-01d5-40de-9448-03927910ece1},2.03906250000,5.77370919000,800fcc1e-c345-4c24-aa7b-7e0e37d00935,2.03906250000,5.77370919000,G,"3",,LOTA,Lonicera tatarica,Chèvrefeuille de tartarie,Tatarian honeysuckle,Lonicera,Caprifoliaceae,Exotique,NA,NA,"3","3",Privé,"750",Rue,Rue,Institution,,,"96",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G64,{2cf21a92-c2af-4c69-829f-bdc5629044af},2.55859375000,6.13918441000,8a65e638-94ca-49,2.56000000000,6.14000000000,"521",{2cf21a92-c2af-4c69-829f-bdc5629044af},2.55859375000,6.13918441000,8a65e638-94ca-4961-a2b0-572ca812b010,2.55859375000,6.13918441000,G,"3",,LOTA,Lonicera tatarica,Chèvrefeuille de tartarie,Tatarian honeysuckle,Lonicera,Caprifoliaceae,Exotique,NA,NA,"3","3",Privé,"750",Rue,Rue,Institution,,,"47",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G65,{a8958711-dcb5-44b2-aa50-d293f84828fa},2.28125000000,5.81617169000,15c59185-ca1f-40,2.28000000000,5.82000000000,"522",{a8958711-dcb5-44b2-aa50-d293f84828fa},2.28125000000,5.81617169000,15c59185-ca1f-4094-be9a-c30eabfc1b6a,2.28125000000,5.81617169000,G,"3",,LOTA,Lonicera tatarica,Chèvrefeuille de tartarie,Tatarian honeysuckle,Lonicera,Caprifoliaceae,Exotique,NA,NA,"3","3",Privé,"750",Rue,Rue,Institution,,,"51",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G66,{0572c8c0-9d18-4f63-a60c-6fd09b5d7730},2.16015625000,6.11071010000,eef07b8c-72f7-4e,2.16000000000,6.11000000000,"523",{0572c8c0-9d18-4f63-a60c-6fd09b5d7730},2.16015625000,6.11071010000,eef07b8c-72f7-4eb9-b0af-84c400f8f568,2.16015625000,6.11071010000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"750",Rue,Rue,Institution,,,"75",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G67,{1b926b47-a0ca-486b-a5bd-b8e036ab0839},6.14062500000,10.56872990000,112c2001-a914-47,6.14000000000,10.57000000000,"526",{1b926b47-a0ca-486b-a5bd-b8e036ab0839},6.14062500000,10.56872990000,112c2001-a914-4766-80dd-fcb052a5cfa3,6.14062500000,10.56872990000,G,"3",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Privé,"101",Résidentiel,Institution,Institution,,,"155",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G68,{7c90d0f2-8db3-49e1-a6d5-f41c02ff32ef},5.66796875000,9.48342671000,147a0ea6-0447-40,5.67000000000,9.48000000000,"527",{7c90d0f2-8db3-49e1-a6d5-f41c02ff32ef},5.66796875000,9.48342671000,147a0ea6-0447-40f1-9757-f1e583732e3d,5.66796875000,9.48342671000,G,"3",,TABR,Taxus brevifolia,If de l'ouest,Western yew,Taxus,Taxaceae,Indigène,NA,NA,NA,NA,Privé,"101",Résidentiel,Institution,Institution,,,"205",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G70,{60e0d621-7146-4489-935d-6494f97a4deb},0.42968750000,2.64790436000,a5d0511c-178f-46,0.43000000000,2.65000000000,"528",{60e0d621-7146-4489-935d-6494f97a4deb},0.42968750000,2.64790436000,a5d0511c-178f-4649-be62-049e5ff92549,0.42968750000,2.64790436000,G,"3",,LOTA,Lonicera tatarica,Chèvrefeuille de tartarie,Tatarian honeysuckle,Lonicera,Caprifoliaceae,Exotique,NA,NA,"3","3",Privé,"101",Résidentiel,Institution,Institution,,,"69",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G72,{e8617523-80e3-45c7-a868-8e8e5a60acad},0.22656250000,1.94191874000,bb82024f-67c1-4e,0.23000000000,1.94000000000,"529",{e8617523-80e3-45c7-a868-8e8e5a60acad},0.22656250000,1.94191874000,bb82024f-67c1-4ea2-8fe9-118646411b1a,0.22656250000,1.94191874000,G,"3",,SYVU,Syringa vulgaris,Lilas français,Common lilac,Syringa,Oleaceae,Exotique,"3",3A,"2",2B,Privé,"101",Résidentiel,Institution,Institution,,,"57",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G73,{b665ad58-af50-46ab-a80a-bc7b58549d08},0.21875000000,1.88230196000,c70c1f0f-99df-49,0.22000000000,1.88000000000,"530",{b665ad58-af50-46ab-a80a-bc7b58549d08},0.21875000000,1.88230196000,c70c1f0f-99df-49f9-97be-79e7a58e0472,0.21875000000,1.88230196000,G,"3",,FRAM,Fraxinus americana,Frêne d'amérique,White ash,Fraxinus,Oleaceae,Indigène,"2",2C,"6",6A,Privé,"101",Résidentiel,Institution,Institution,,,"250",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G74,{40a274eb-9935-418e-8ece-4be094292e9b},0.22265625000,1.94357079000,b228c500-bcb3-44,0.22000000000,1.94000000000,"531",{40a274eb-9935-418e-8ece-4be094292e9b},0.22265625000,1.94357079000,b228c500-bcb3-444a-8583-75dbb1c0d5eb,0.22265625000,1.94357079000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"101",Résidentiel,Institution,Institution,,,"47",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G75,{c333112f-97cd-433a-b468-81135893b111},0.35156250000,2.38238841000,def1b3f8-6aea-44,0.35000000000,2.38000000000,"577",{c333112f-97cd-433a-b468-81135893b111},0.35156250000,2.38238841000,def1b3f8-6aea-44e6-8987-3594009f1b4a,0.35156250000,2.38238841000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"101",Résidentiel,Institution,Institution,,,"125",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G76,{4b2c9803-7c3b-4eb8-8e5c-63717178d6e8},0.05078125000,0.94383025000,7f220ccd-6bb0-4c,0.05000000000,0.94000000000,"578",{4b2c9803-7c3b-4eb8-8e5c-63717178d6e8},0.05078125000,0.94383025000,7f220ccd-6bb0-4cc3-a359-47e3714fb327,0.05078125000,0.94383025000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"43",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G77,{fdd2f085-3a15-4100-b26b-059b588728ca},0.03125000000,0.75327794000,9a766012-deb7-4a,0.03000000000,0.75000000000,"579",{fdd2f085-3a15-4100-b26b-059b588728ca},0.03125000000,0.75327794000,9a766012-deb7-4aaa-9dca-bf4a04b0399f,0.03125000000,0.75327794000,G,"3",,ACNE,Acer negundo,Érable à giguère,Manitoba maple,Acer,Sapindaceae,Indigène,"2",2C,"6",6B,Privé,"101",Résidentiel,Institution,Institution,,,"28",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G78,{e0d2745a-3e75-49ac-a021-bfb524b8f109},0.44531250000,2.69157412000,9f5b6f7a-b2f4-42,0.45000000000,2.69000000000,"576",{e0d2745a-3e75-49ac-a021-bfb524b8f109},0.44531250000,2.69157412000,9f5b6f7a-b2f4-4244-b2dc-94afe5b40170,0.44531250000,2.69157412000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"300",Bureau,Institution,Institution,,,"118",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
G79,{9b026abe-4822-4d43-92e6-0ba58d4cfcae},0.38671875000,2.49400079000,17c3de84-f335-4b,0.39000000000,2.49000000000,"575",{9b026abe-4822-4d43-92e6-0ba58d4cfcae},0.38671875000,2.49400079000,17c3de84-f335-4b13-95eb-d49b55e70b88,0.38671875000,2.49400079000,G,"3",,GYDI,Gymnocladus dioicus,Chicot du canada,Kentucky coffeetree,Gymnocladus,Fabaceae,Indigène,"4",4B,"4","4",Privé,"300",Bureau,Institution,Institution,,,"88",,,,,,,H2X1V3,H2X1V,H2X1,Institution,,I2001
