fid,ObjectId,GS Type,Sample Site,No_civique,Species Code,Species Latin,ESSENCE_AN,DBH,Date_relev,Longitude,Latitude,GlobalID
13229,204454,Street,Rue Saint-Mathieu,2121,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,1/10/2012 12:00:00 AM,-73.581147,45.495007,edfef25d-e575-4f33-abe9-ede02afffd5b
13596,204016,Street,Rue Sainte-Catherine Ouest,1953,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/18/2013 12:00:00 AM,-73.581465,45.492042,5c743775-e8b5-415b-b8f1-d6a2f1be1942
13597,204017,Street,Rue Sainte-Catherine Ouest,1953,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/18/2013 12:00:00 AM,-73.581292,45.49219,5a106f8b-9bb2-411c-ab80-24029d86b25b
13598,204018,Street,Rue Sainte-Catherine Ouest,1953,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/18/2013 12:00:00 AM,-73.581408,45.492091,02bed22b-116b-4052-9d37-b7ba3a3f1a36
13614,204034,Street,Rue Sainte-Catherine Ouest,2301,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,7/1/2015 12:00:00 AM,-73.583906,45.489922,8164c1dd-5604-408f-939e-dd3c58535d6c
13617,204037,Street,Rue Sainte-Catherine Ouest,2301,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,7/1/2015 12:00:00 AM,-73.584221,45.48966,2d28432b-feac-40fa-aa9e-38f410d0de92
13618,204455,Street,Rue Saint-Mathieu,2255,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,1/10/2012 12:00:00 AM,-73.581523,45.495227,8e41f516-5cad-48e8-9f32-72a993ea0c7f
13619,204456,Street,Rue Saint-Mathieu,2255,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,6,1/10/2012 12:00:00 AM,-73.581636,45.495295,f96043e7-352e-418a-8f90-7e16badbe483
13620,204457,Street,Rue Saint-Mathieu,2285,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,1/10/2012 12:00:00 AM,-73.582131,45.495582,c7af3410-2a3e-4378-ba10-43535c4e6909
13621,204458,Street,Rue Saint-Mathieu,2285,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,6,1/10/2012 12:00:00 AM,-73.582229,45.495641,3f01f545-f12f-47b6-9191-c288afce66c6
13622,204459,Street,Rue Saint-Mathieu,2285,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/10/2017 12:00:00 AM,-73.58175,45.495358,6278020b-f706-4ece-b536-3eede68f8f75
13623,204460,Street,Rue Saint-Mathieu,2285,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/25/2015 12:00:00 AM,-73.581857,45.495421,09da972b-e036-42fe-8812-4d97daa5bddb
13658,204495,Street,Rue Saint-Mathieu,1404,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/5/2016 12:00:00 AM,-73.579559,45.493919,19c4c092-7c71-4f15-bfe7-013332bd40e4
14056,204891,Street,Rue Sainte-Catherine Ouest,1621,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/24/2013 12:00:00 AM,-73.578328,45.494717,2093a5bf-b2f1-4b3c-abce-88dcd6d88576
14059,204894,Street,Rue Sainte-Catherine Ouest,1637,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/24/2013 12:00:00 AM,-73.57851,45.494559,0cbe6b6c-524d-4eb1-9f91-f13c90d52545
14067,204902,Street,Rue Sainte-Catherine Ouest,1801,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/20/2013 12:00:00 AM,-73.579516,45.493703,1b1f6b6d-fe9a-47a9-84d3-6ced85882388
14068,204903,Street,Rue Sainte-Catherine Ouest,1819,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/20/2013 12:00:00 AM,-73.579703,45.493546,6279753e-18ee-4175-bccc-0f62b7c91f81
14069,204904,Street,Rue Sainte-Catherine Ouest,1825,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/20/2013 12:00:00 AM,-73.579757,45.493496,b64ee0c5-0449-4419-b960-456144bd2c28
14345,205180,Street,Rue Tupper,1833,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/16/2019 12:00:00 AM,-73.578978,45.492849,1b157008-120b-4b8f-9e7d-bd5e56f63c5f
14348,205183,Street,Rue Tupper,1847,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/5/2016 12:00:00 AM,-73.579343,45.492534,d19619d3-471a-4dd5-9b26-8d5d863eadb1
14352,205187,Street,Rue Tupper,1935,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/30/2016 12:00:00 AM,-73.580097,45.491804,22a7068d-242f-4861-9e2b-a8f2c28c4664
14353,205188,Street,Rue Tupper,1947,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/30/2016 12:00:00 AM,-73.580202,45.491714,e0fba574-72b1-4403-bca6-3adff06458e0
14362,205197,Street,Rue Tupper,2121,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/5/2016 12:00:00 AM,-73.581846,45.490332,d7cd3c75-51d5-41e9-8a0c-526e0336e361
15247,205667,Street,Rue Sherbrooke Ouest,1629,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/23/2021 12:00:00 AM,-73.582333,45.496084,cc6d551c-49a0-4b37-a422-1e65fc058de9
15336,205755,Street,Rue Sherbrooke Ouest,1669,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/22/2016 12:00:00 AM,-73.58343,45.494819,be1d91e9-1922-4426-bd0a-11e1c5c32e55
15340,205759,Street,Rue Sherbrooke Ouest,1669,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/22/2016 12:00:00 AM,-73.582959,45.495365,51f76dad-86da-446e-a1b2-58a279621aa3
15343,205762,Street,Rue Sherbrooke Ouest,1669,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/23/2021 12:00:00 AM,-73.58301,45.495302,15489b9d-b324-411a-8aca-c5bf08993ae5
15346,205765,Street,Rue Sherbrooke Ouest,1669,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,6/11/2019 12:00:00 AM,-73.583065,45.495233,1c1a85d2-1a4e-4b82-b636-468790cb194d
15510,205929,Street,Rue Sherbrooke Ouest,1669,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/22/2016 12:00:00 AM,-73.583243,45.49503,f95e2ad5-15c5-4df7-a6f7-18fc14274c84
15524,205943,Street,Rue Sherbrooke Ouest,1931,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/23/2021 12:00:00 AM,-73.583954,45.494222,2cc723db-525e-4bcf-a5e6-dd162bb248d5
15546,205965,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/23/2016 12:00:00 AM,-73.585023,45.493303,b92bba2b-3fd7-416d-9713-cbf145213f52
15547,205966,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/23/2016 12:00:00 AM,-73.585105,45.493254,27d4b4fe-b8b1-4682-8c0e-5de0d6c8413e
15548,205967,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/23/2016 12:00:00 AM,-73.58518,45.493209,2f7e2db4-fed1-4d57-b921-5899ff3df7d9
15550,205969,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/23/2021 12:00:00 AM,-73.585404,45.493076,15532d94-c1a8-4d5a-bed9-c9f6edc16089
15552,205971,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/23/2021 12:00:00 AM,-73.584716,45.493485,7767d915-aacb-498a-975f-c04ff6bea554
15553,205972,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/23/2016 12:00:00 AM,-73.584805,45.493431,e3ef6ef2-3363-4180-a65f-fc06bdac2a80
15554,205973,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/23/2016 12:00:00 AM,-73.585499,45.493017,54df7019-daff-40fb-b64c-de5c092a900a
15577,205996,Street,Rue Sherbrooke Ouest,N/A,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/23/2016 12:00:00 AM,-73.584622,45.493551,d033983d-c4fe-4419-b0fb-f052d9917e85
15950,205587,Street,Rue Sherbrooke Ouest,1621,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,6/23/2013 12:00:00 AM,-73.582251,45.496162,9bc05da4-af92-47fe-80db-064d8d630546
4551,196563,Street,Avenue Lincoln,1900,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,5,10/25/2018 12:00:00 AM,-73.582702,45.493926,fd3f41ea-d1c2-4e8b-85f5-3511feca5c38
13170,204394,Street,Rue Saint-Marc,1179,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,5,5/27/2013 12:00:00 AM,-73.578273,45.491662,d3a2813c-e247-4400-b105-aecc26b02b89
4521,196533,Street,Avenue Lincoln,1839,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,5/6/2016 12:00:00 AM,-73.582127,45.494556,96cd4899-47c0-415e-b4c1-afe78f82efd7
4548,196560,Street,Avenue Lincoln,1850,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,11/7/2016 12:00:00 AM,-73.582263,45.494295,76692553-b3b1-427c-ba57-8af400457dc3
4550,196562,Street,Avenue Lincoln,1850,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,5/6/2016 12:00:00 AM,-73.58216,45.494376,05f90fe0-5d67-4d41-b98d-f6474ebd6973
4552,196564,Street,Avenue Lincoln,1900,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,5/5/2016 12:00:00 AM,-73.582843,45.493818,296ee40b-a4f3-48ef-bac8-92f3b676119b
4557,196569,Street,Avenue Lincoln,1950,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,6/6/2016 12:00:00 AM,-73.583239,45.493485,ccdd3960-a5cf-4b34-ab17-756de3354e2c
13217,204448,Street,Rue Saint-Mathieu,1235,ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,5/5/2017 12:00:00 AM,-73.579048,45.493788,22755a30-58ae-404c-8669-6104588a11d5
2268,43597,Parc,CABOT,N/A,ZESE,Zelkova serrata,Japanese Zelkova,5,7/14/2020 12:00:00 AM,-73.583209,45.489634,947a0716-e4f5-4b49-9050-ccfed6b41806
3213,43319,Parc,CABOT,N/A,ZESE,Zelkova serrata,Japanese Zelkova,5,7/14/2020 12:00:00 AM,-73.583232,45.489595,6c32ceb0-766f-43fb-82b4-c1d55f97b3ea
3445,43948,Parc,CABOT,N/A,ZESE,Zelkova serrata,Japanese Zelkova,5,7/14/2020 12:00:00 AM,-73.583161,45.489576,b118ab39-09cb-4bfd-a74a-fea8e1cfbfdb
13211,204435,Street,Rue Saint-Marc,1412,ZESEGV,Zelkova serrata 'Green Vase',Green Vase Japanese Zelkova,28,11/23/2011 12:00:00 AM,-73.580853,45.492992,0cb99220-ae9e-479c-83dd-c67046a7c434
