"","fid","ObjectId","GlobalID","Date_relev","Classification","GS.Type","Sample.Site","No_civique","Site.Code","DBH","Species.Code","Species_Common","Species.Latin","Genus","Latitude","Longitude","Area_Site"
"1615","N/A","N/A","4482dffe-f27d-42dc-b6c7-d6e53f6ffc73","2021-06-29T15:49:19.230Z","Private","Private","3466_Holton","N/A","R137",6.4,"HY","Hydrangea","Hydrangea X","Hydrangea",45.490704,-73.58983,"N/A"
"1616","N/A","N/A","8cd2103e-6b03-47a1-869e-9b7c2bad0a41","2021-06-29T15:52:30.938Z","Private","Private","3466_Holton","N/A","R137",14.8,"CTCO","Smoketree","Cotinus coggygria","Cotinus",45.490801,-73.590079,"N/A"
"1617","N/A","N/A","cd23229d-c09f-4637-a42c-5f2783a7b830","2021-06-29T15:52:58.244Z","Private","Private","3466_Holton","N/A","R137",11.8,"ACPL","Norway_maple","Acer platanoides","Acer",45.490895,-73.590407,"N/A"
"1618","N/A","N/A","30220158-ca68-4df8-a741-f5bdd8ba2b48","2021-06-29T15:54:48.728Z","Private","Private","3466_Holton","N/A","R137",9.3,"HY","Hydrangea","Hydrangea x","Hydrangea",45.490835,-73.590068,"N/A"
"1619","N/A","N/A","24142051-293b-4d54-9acb-8d940a9840f2","2021-06-29T15:55:32.075Z","Private","Private","3466_Holton","N/A","R137",8.1,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.490928,-73.590341,"N/A"
"1620","N/A","N/A","94fd6fd2-50be-44fd-b987-742463ac450b","2021-06-29T15:55:36.851Z","Private","Private","3466_Holton","N/A","R137",23.6,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.490833,-73.59038,"N/A"
"1621","N/A","N/A","b77c9898-aeaa-4f95-94fe-eddc8c609a79","2021-06-29T15:56:32.101Z","Private","Private","3466_Holton","N/A","R137",12.2,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.490892,-73.590396,"N/A"
"1622","N/A","N/A","818cf760-d86b-4baf-a582-2661391346c8","2021-06-29T15:56:49.676Z","Private","Private","3466_Holton","N/A","R137",13.8,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.490831,-73.59035,"N/A"
"1623","N/A","N/A","36e27be2-9c97-41c0-863c-af9f6ced70bb","2021-06-29T15:57:40.430Z","Private","Private","3466_Holton","N/A","R137",14.4,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.49082,-73.5901,"N/A"
"1624","N/A","N/A","89aba886-c7f1-4048-a9e7-1d4000f4f1bc","2021-06-29T15:58:21.035Z","Private","Private","3466_Holton","N/A","R137",28.3,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.490906,-73.590463,"N/A"
"1625","N/A","N/A","4ff8233d-f729-4998-81f2-3200d56e380f","2021-07-03T14:44:34.798Z","Private","Private","3482_Holton","N/A","R138",7.3,"HY","Hydrangea","Hydrangea x","Hydrangea",NA,NA,"N/A"
"1626","N/A","N/A","7c9054c2-cad0-44ff-ac50-93d33b1c5ea8","2021-07-03T14:47:08.443Z","Private","Private","3488_Holton","N/A","R138",8,"CEOC","Hackberry","Celtis occidentalis ","Celtis",NA,NA,"N/A"
"1627","N/A","N/A","825aa053-5436-487c-80ac-90a75e3aa093","2021-07-03T14:49:16.820Z","Private","Private","3488_Holton","N/A","R138",34.9,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1628","N/A","N/A","c2b84afc-fbf0-411f-99e3-2b82db972b6f","2021-07-03T14:49:59.104Z","Private","Private","3488_Holton","N/A","R138",16.8,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1629","N/A","N/A","58f648e4-cbfa-4c74-9957-2b54962ccd13","2021-07-03T14:51:50.977Z","Private","Private","3488_Holton","N/A","R138",33.4,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1630","N/A","N/A","4f57fea3-b7d9-4b3b-92fb-4ad861cfc5e4","2021-07-03T14:52:32.263Z","Private","Private","3488_Holton","N/A","R138",10.1,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1631","N/A","N/A","7c6daa42-343d-4948-9772-347da088a336","2021-07-03T14:53:54.697Z","Private","Private","3488_Holton","N/A","R138",23.1,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1632","N/A","N/A","1407070b-81b2-44a2-b62b-85156671021a","2021-07-03T14:57:48.190Z","Private","Private","3488_Holton","N/A","R138",15.7,"BEPA","Paper_birch","Betula papyrifera","Betula",NA,NA,"N/A"
"1633","N/A","N/A","b59230e1-efa1-47cf-bb5e-342a340e6e2c","2021-07-03T15:00:12.229Z","Private","Private","3488_Holton","N/A","R138",21.3,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1634","N/A","N/A","aeace0e2-8583-49ff-a2c8-f2ac97c25274","2021-07-03T15:02:26.951Z","Private","Private","3488_Holton","N/A","R138",13.2,"BEPA","Paper_birch","Betula papyrifera","Betula",NA,NA,"N/A"
"1635","N/A","N/A","758ba2b1-a683-4041-86c4-30343d0c025d","2021-07-03T15:03:29.242Z","Private","Private","3488_Holton","N/A","R138",37.3,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1636","N/A","N/A","e82dc81a-f733-4f7d-a79a-5c368e2583ca","2021-07-03T15:04:16.394Z","Private","Private","3488_Holton","N/A","R138",14.3,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1637","N/A","N/A","0d51593a-b8bf-47b1-aa67-3f62d0da4afc","2021-07-03T15:05:28.585Z","Private","Private","3488_Holton","N/A","R138",24.9,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1638","N/A","N/A","e2dcf978-1035-4b5e-b601-b9f2863d9fa2","2021-07-03T15:06:32.418Z","Private","Private","3488_Holton","N/A","R138",21.5,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1639","N/A","N/A","a8f5b6d3-d395-4b52-8b83-cd041b687a0a","2021-07-03T15:08:50.914Z","Private","Private","3488_Holton","N/A","R138",39.6,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1640","N/A","N/A","4c0633d4-ebaf-4109-bde7-c7e3608c07a5","2021-07-03T15:09:23.977Z","Private","Private","3488_Holton","N/A","R138",8.9,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",NA,NA,"N/A"
"1641","N/A","N/A","b13abb77-1c2e-4709-85c0-933da34df564","2021-08-02T20:22:29.760Z","Private","Private","3500_Atwater","N/A","R139",52.4,"ACPL","Norway_maple","Acer platanoides","Acer",45.492456,-73.589393,"N/A"
"1642","N/A","N/A","1b77820c-2128-4254-977a-d51c86980794","2021-08-02T20:29:41.433Z","Private","Private","3500_Atwater","N/A","R139",58.8,"GYDI","Kentucky_coffee_tree","Gymnocladus dioicus","Gymnocladus",45.492081,-73.589743,"N/A"
"1643","N/A","N/A","f1b32207-eb84-4d73-aad0-d082f760f31f","2021-08-02T20:31:38.150Z","Private","Private","3500_Atwater","N/A","R139",55.2,"GYDI","Kentucky_coffee_tree","Gymnocladus dioicus","Gymnocladus",45.49202,-73.589829,"N/A"
"1644","N/A","N/A","3131474a-b080-4479-96f4-64ecfd51fef8","2021-08-02T20:55:40.721Z","Private","Private","3500_Atwater","N/A","R139",60.8,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.49255,-73.58996,"N/A"
"1645","N/A","N/A","97d6fa1e-8075-4f4f-8906-d45223c6f6bb","2021-08-02T20:56:42.397Z","Private","Private","3500_Atwater","N/A","R139",25.8,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492561,-73.589756,"N/A"
"1646","N/A","N/A","18d90d6f-5439-4bb0-83f9-b1e38bc58f52","2021-08-02T20:57:32.006Z","Private","Private","3500_Atwater","N/A","R139",30.9,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492625,-73.58976,"N/A"
"1647","N/A","N/A","60d6f24e-bb8d-47e3-bb64-50b8096297d0","2021-08-02T20:58:30.999Z","Private","Private","3500_Atwater","N/A","R139",27.7,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492605,-73.58972,"N/A"
"1648","N/A","N/A","f903ae13-1be3-4886-bea7-e15c6a2a9812","2021-08-02T20:59:29.151Z","Private","Private","3500_Atwater","N/A","R139",9.8,"ACPL","Norway_maple","Acer platanoides","Acer",45.492469,-73.589944,"N/A"
"1649","N/A","N/A","50f4f891-cb9e-4024-bfbb-ae6a0347eb19","2021-08-02T21:00:37.615Z","Private","Private","3500_Atwater","N/A","R139",34.5,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492632,-73.589874,"N/A"
"1650","N/A","N/A","ebb51aab-8d43-4ffc-92fa-6e4c5efb231d","2021-08-02T21:02:28.760Z","Private","Private","3500_Atwater","N/A","R139",10.7,"ACPL","Norway_maple","Acer platanoides","Acer",45.492643,-73.589715,"N/A"
"1651","N/A","N/A","6d663be4-e2d7-488e-8757-2d45cecc47a0","2021-08-02T21:03:18.279Z","Private","Private","3500_Atwater","N/A","R139",6.8,"ACPL","Norway_maple","Acer platanoides","Acer",45.49259,-73.589878,"N/A"
"1652","N/A","N/A","37f53a63-3c7a-43b0-b214-6129f5656b98","2021-08-02T21:04:56.704Z","Private","Private","3500_Atwater","N/A","R139",48.6,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492599,-73.589758,"N/A"
"1653","N/A","N/A","68f82765-deeb-422c-a9e8-96ee8346496c","2021-08-02T21:08:15.654Z","Private","Private","3500_Atwater","N/A","R139",19.7,"SOAU","European_mountain_ash","Sorbus aucuparia","Sorbus",45.492677,-73.589674,"N/A"
"1654","N/A","N/A","f801edb9-d3c2-45bd-9d69-59924fb96a00","2021-08-02T21:09:47.114Z","Private","Private","3500_Atwater","N/A","R139",18.1,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492693,-73.589702,"N/A"
"1655","N/A","N/A","109dfd5b-90c9-4745-b82e-99568a1ab0e3","2021-08-02T21:10:50.688Z","Private","Private","3500_Atwater","N/A","R139",30,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492631,-73.589685,"N/A"
"1656","N/A","N/A","748ab442-9fcd-43be-9dd3-33aeed848206","2021-08-02T21:12:34.635Z","Private","Private","3500_Atwater","N/A","R139",68.1,"ULPU","Siberian_elm","Ulmus pumila","Ulmus",45.492635,-73.58971,"N/A"
"1657","N/A","N/A","8be8fd0e-ad1f-4770-865f-9eb4343111e7","2021-08-02T21:15:02.215Z","Private","Private","3500_Atwater","N/A","R139",8.8,"CTSP","Northern_Catalpa","Catalpa speciosa","Catalpa",45.492662,-73.589594,"N/A"
"1658","N/A","N/A","98804b1b-81db-4f9a-bab3-6adecf250ab4","2021-08-02T21:16:35.105Z","Private","Private","3500_Atwater","N/A","R139",5,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.492638,-73.589597,"N/A"
"1659","N/A","N/A","494f9ce9-e375-4608-a38a-8ad6e2b61391","2021-08-02T21:17:56.686Z","Private","Private","3500_Atwater","N/A","R139",36.7,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.492648,-73.589677,"N/A"
"1660","N/A","N/A","a82a2ca4-691f-4cf5-9a01-82944c4f3f53","2021-08-02T21:19:54.787Z","Private","Private","3500_Atwater","N/A","R139",9.2,"CEOC","Hackberry","Celtis occidentalis ","Celtis",45.492606,-73.58969,"N/A"
"1661","N/A","N/A","f54bb94e-a439-4613-a957-98125d83b6ad","2021-08-02T21:22:21.040Z","Private","Private","3500_Atwater","N/A","R139",54.5,"AEHI","Horsechestnut","Aesculus hippocastanum","Aesculus",45.49269,-73.589596,"N/A"
"1662","N/A","N/A","25ec9b2f-4c1c-427e-b900-cb3b3c1275a3","2021-08-02T21:23:34.271Z","Private","Private","3500_Atwater","N/A","R139",62.2,"ACPL","Norway_maple","Acer platanoides","Acer",45.492673,-73.589752,"N/A"
"1663","N/A","N/A","ef09b1a3-4545-4bc2-a3bc-1d5e9a923e4e","2021-08-02T21:25:51.297Z","Private","Private","3500_Atwater","N/A","R139",10.5,"GYDI","Kentucky_coffee_tree","Gymnocladus dioicus","Gymnocladus",45.492366,-73.589259,"N/A"
"1664","N/A","N/A","568d2493-d421-4bc3-892b-a5cc46858d14","2021-08-02T21:27:55.663Z","Private","Private","3500_Atwater","N/A","R139",6.6,"PNRE","Red_pine","Pinus resinosa","Pinus",45.492591,-73.589714,"N/A"
"1665","N/A","N/A","f0181a67-1404-4ac4-a6e5-55f69c5ba016","2021-08-02T21:29:31.339Z","Private","Private","3500_Atwater","N/A","R139",8.2,"PNRE","Red_pine","Pinus resinosa","Pinus",45.492646,-73.589523,"N/A"
"1666","N/A","N/A","1e417187-a2c4-48aa-8250-7305cb23606b","2021-08-02T21:30:45.176Z","Private","Private","3500_Atwater","N/A","R139",6.6,"PNRE","Red_pine","Pinus resinosa","Pinus",45.492642,-73.589488,"N/A"
"1667","N/A","N/A","65cb2dc2-57ca-4579-9720-60f17eb1ac44","2021-08-02T21:31:52.223Z","Private","Private","3500_Atwater","N/A","R139",11,"PNRE","Red_pine","Pinus resinosa","Pinus",45.492459,-73.589463,"N/A"
"1668","N/A","N/A","91772f93-f223-4944-b136-5448a55beaaf","2021-08-02T21:33:08.177Z","Private","Private","3500_Atwater","N/A","R139",8.8,"PNRE","Red_pine","Pinus resinosa","Pinus",45.492647,-73.589677,"N/A"
"1669","N/A","N/A","64a3c0e4-f6b3-4aa7-beb9-7d60ee374fcb","2021-08-02T21:33:50.288Z","Private","Private","3500_Atwater","N/A","R139",9,"PNRE","Red_pine","Pinus resinosa","Pinus",45.492674,-73.589862,"N/A"
"1670","N/A","N/A","42675d58-cfbb-415b-aa5e-033f8103da02","2021-08-02T21:34:43.914Z","Private","Private","3500_Atwater","N/A","R139",8.2,"PNRE","Red_pine","Pinus resinosa","Pinus",45.492717,-73.589948,"N/A"
"1671","N/A","N/A","8a7f4d49-a83d-4dc6-95d0-3c8b443a35ed","2021-08-02T21:35:39.082Z","Private","Private","3500_Atwater","N/A","R139",8.5,"PNRE","Red_pine","Pinus resinosa","Pinus",45.49278,-73.589847,"N/A"
"1672","N/A","N/A","6200b0a6-9c2e-4288-bb5f-b41d07903d67","2021-08-02T21:36:23.938Z","Private","Private","3500_Atwater","N/A","R139",34.9,"ACPL","Norway_maple","Acer platanoides","Acer",45.492602,-73.589766,"N/A"
"1673","N/A","N/A","33b7c363-dcc1-4f31-9196-7e21f923faed","2021-08-02T21:37:31.215Z","Private","Private","3500_Atwater","N/A","R139",81.9,"ACPL","Norway_maple","Acer platanoides","Acer",45.492653,-73.589771,"N/A"
"1674","N/A","N/A","ab6c2a0d-aa71-499d-aefa-8a7c0ec94726","2021-08-02T21:39:08.514Z","Private","Private","3500_Atwater","N/A","R139",11,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.492494,-73.589951,"N/A"
"1675","N/A","N/A","fbef5c10-dfec-4f1b-b0e5-58b42369f762","2021-07-28T16:03:22.139Z","Private","Private","3529_Atwater","N/A","R140",10.1,"ULRU","Slippery_elm","Ulmus rubra","Ulmus",45.492824,-73.589652,"N/A"
"1676","N/A","N/A","0333514b-760b-435e-9a73-0c470e37f3b0","2021-07-28T16:04:28.514Z","Private","Private","3529_Atwater","N/A","R140",31.4,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.492816,-73.589579,"N/A"
"1677","N/A","N/A","6434d036-5d12-4656-8014-53c144f08fed","2021-07-28T16:05:04.564Z","Private","Private","3529_Atwater","N/A","R140",8.4,"ULRU","Slippery_elm","Ulmus rubra","Ulmus",45.4928,-73.589658,"N/A"
"1678","N/A","N/A","263a4b77-ce1c-4166-8f69-6a743b537d36","2021-07-28T16:08:47.405Z","Private","Private","3529_Atwater","N/A","R140",12.7,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.492896,-73.589556,"N/A"
"1679","N/A","N/A","b89f3ad7-8edb-46fd-8f93-3b0789b7429c","2021-07-28T16:09:36.969Z","Private","Private","3529_Atwater","N/A","R140",32.3,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.492826,-73.589721,"N/A"
"1680","N/A","N/A","875ba208-1102-40a7-abb0-488fc8fd556e","2021-07-28T16:10:14.636Z","Private","Private","3529_Atwater","N/A","R140",29.3,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.492878,-73.589666,"N/A"
"1681","N/A","N/A","5f8b9ccc-0e53-4081-a486-9d084057966f","2021-07-28T16:11:53.863Z","Private","Private","3529_Atwater","N/A","R140",20.3,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.492906,-73.589643,"N/A"
"1682","N/A","N/A","fb812a3b-fcf4-4dfd-91c2-1fadae5a730c","2021-07-28T16:12:39.097Z","Private","Private","3529_Atwater","N/A","R140",5,"ACPL","Norway_maple","Acer platanoides","Acer",45.492899,-73.589684,"N/A"
"1683","N/A","N/A","4760c62c-e6e6-458c-a04c-9c2cfbf3a3ba","2021-07-28T16:13:13.192Z","Private","Private","3529_Atwater","N/A","R140",5,"ACPL","Norway_maple","Acer platanoides","Acer",45.492953,-73.58967,"N/A"
"1684","N/A","N/A","f92750d9-9bb2-4a64-9ce1-73a6845c4f3c","2021-07-28T16:13:51.884Z","Private","Private","3529_Atwater","N/A","R140",5,"ACPL","Norway_maple","Acer platanoides","Acer",45.492944,-73.589634,"N/A"
"1685","N/A","N/A","f19710a7-9904-40de-a9a1-888276aa46a0","2021-07-28T16:14:47.273Z","Private","Private","3529_Atwater","N/A","R140",23.9,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.49302,-73.589624,"N/A"
"1686","N/A","N/A","0048e1a4-5e23-4646-9b66-dc7fbbc3428a","2021-07-28T16:15:38.710Z","Private","Private","3529_Atwater","N/A","R140",19.5,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.493022,-73.589595,"N/A"
"1687","N/A","N/A","48a1da9a-aafa-41ef-9919-d9e360c0cf60","2021-07-28T16:17:38.471Z","Private","Private","3529_Atwater","N/A","R140",67.3,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.493184,-73.589598,"N/A"
"1688","N/A","N/A","e844019f-72cd-4803-ac4f-e1c7369cd16c","2021-07-28T16:18:18.750Z","Private","Private","3529_Atwater","N/A","R140",33.6,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.493074,-73.589579,"N/A"
"1689","N/A","N/A","103135bb-1c6f-4753-aee7-7793e53feb47","2021-07-28T16:18:56.285Z","Private","Private","3529_Atwater","N/A","R140",35.2,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.493232,-73.589517,"N/A"
"1690","N/A","N/A","8eaa3cd9-8baa-4b65-acd1-0d505a68b01f","2021-07-28T16:19:40.989Z","Private","Private","3529_Atwater","N/A","R140",40,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.492922,-73.589476,"N/A"
"1691","N/A","N/A","eeff613d-5e86-4de8-8ff7-948d798281c9","2021-07-28T16:20:14.176Z","Private","Private","3529_Atwater","N/A","R140",34.3,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.492904,-73.589524,"N/A"
"1692","N/A","N/A","25c94ec4-55cd-4ad8-9221-4c3acb7b7e57","2021-07-28T16:21:03.906Z","Private","Private","3529_Atwater","N/A","R140",44.1,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.492871,-73.589293,"N/A"
"1693","N/A","N/A","bdabfd4f-d908-422a-9ffd-83ea2dae91c2","2021-07-28T16:21:40.134Z","Private","Private","3529_Atwater","N/A","R140",42.5,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.492865,-73.589266,"N/A"
"1694","N/A","N/A","644defd8-b750-464b-9d65-19503a191101","2021-07-28T16:22:33.875Z","Private","Private","3529_Atwater","N/A","R140",39.2,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.492902,-73.589207,"N/A"
"1695","N/A","N/A","0b06a617-118e-4d72-9e70-66b521cd1dab","2021-07-28T16:29:11.582Z","Private","Private","3555_Atwater","N/A","R141",55.9,"ULAM","American_Elm","Ulmus americana","Ulmus",45.493444,-73.58947,"N/A"
"1696","N/A","N/A","119a191f-979e-4357-aac1-df7df742f18a","2021-07-28T16:31:14.530Z","Private","Private","3555_Atwater","N/A","R141",49.6,"ROPS","Black_locust","Robinia pseudoacacia","Robinia",45.493579,-73.589359,"N/A"
"1697","N/A","N/A","58d5a861-11f1-4b77-8de6-a36988d00603","2021-07-28T16:32:41.128Z","Private","Private","3555_Atwater","N/A","R141",73.4,"ULAM","American_Elm","Ulmus americana","Ulmus",45.493606,-73.589349,"N/A"
"1698","N/A","N/A","315555f3-bfd1-40dc-be14-60d0df7262d4","2021-07-28T16:33:40.779Z","Private","Private","3555_Atwater","N/A","R141",38.1,"ULAM","American_Elm","Ulmus americana","Ulmus",45.493528,-73.589331,"N/A"
"1699","N/A","N/A","ff4cc57c-b241-4140-a6dc-d962e2c4b37b","2021-07-28T16:38:07.418Z","Private","Private","3555_Atwater","N/A","R141",17.4,"ACNE","Manitoba_Maple","Acer negundo","Acer",45.493561,-73.589238,"N/A"
"1700","N/A","N/A","7bf125d3-ef96-4cf5-8f01-e314167fbd15","2021-07-28T16:43:56.198Z","Private","Private","3577_Atwater","N/A","R142",37.5,"ACPL","Norway_maple","Acer platanoides","Acer",45.493662,-73.587878,"N/A"
"1701","N/A","N/A","41570919-a617-4cf5-ade2-70e73108ccd5","2021-07-28T16:44:32.086Z","Private","Private","3577_Atwater","N/A","R142",40.9,"ACPL","Norway_maple","Acer platanoides","Acer",45.493635,-73.589227,"N/A"
"1702","N/A","N/A","cd06b8de-8f72-48fc-8ec2-9fc9317196e9","2021-07-28T16:45:11.718Z","Private","Private","3577_Atwater","N/A","R142",55.4,"ACPL","Norway_maple","Acer platanoides","Acer",45.492986,-73.586409,"N/A"
"1703","N/A","N/A","538e1a70-2666-4c15-9951-a9c0e89cacc0","2021-07-28T16:46:19.023Z","Private","Private","3577_Atwater","N/A","R142",24.9,"PIPU","Blue_Spruce","Picea pungens","Picea",45.493639,-73.587835,"N/A"
"1704","N/A","N/A","418155f9-bb3c-4bd6-a7f7-58e564841ba3","2021-07-28T16:48:05.595Z","Private","Private","3577_Atwater","N/A","R142",18.4,"PIPU","Blue_Spruce","Picea pungens","Picea",45.493685,-73.589028,"N/A"
"1705","N/A","N/A","e90a1187-2e18-47ad-addd-74f607f38bf0","2021-07-28T16:49:38.709Z","Private","Private","3577_Atwater","N/A","R142",36.3,"PNNI","Austrian_pine","Pinus nigra","Pinus",45.493708,-73.588903,"N/A"
"1706","N/A","N/A","6824a714-482a-490d-887c-77e56283a7cc","2021-07-28T16:50:20.226Z","Private","Private","3577_Atwater","N/A","R142",30.3,"GLTR","Honeylocust","Gleditsia triacanthos","Gleditsia",45.493743,-73.589518,"N/A"
"1707","N/A","N/A","0dba44e6-af49-4a59-8d96-efc04645665b","2021-07-28T16:50:58.711Z","Private","Private","3577_Atwater","N/A","R142",38.8,"GLTR","Honeylocust","Gleditsia triacanthos","Gleditsia",45.493806,-73.589025,"N/A"
"1708","N/A","N/A","04dd7fa8-c1aa-4845-9f17-120c8833118b","2021-07-28T16:51:46.043Z","Private","Private","3577_Atwater","N/A","R142",33.7,"GLTR","Honeylocust","Gleditsia triacanthos","Gleditsia",45.493792,-73.589253,"N/A"
"1709","N/A","N/A","24d46ce2-c09a-43e1-9761-8d456fa16108","2021-07-28T16:53:35.025Z","Private","Private","3577_Atwater","N/A","R142",30.2,"GLTR","Honeylocust","Gleditsia triacanthos","Gleditsia",45.493487,-73.589389,"N/A"
"1710","N/A","N/A","eda20c51-dcda-44ad-a90f-175a6d2e3343","2021-07-07T16:03:01.091Z","Private","Private","365_Metcalfe","N/A","R143",101.1,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.483814,-73.595908,"N/A"
"1711","N/A","N/A","94e2beb3-5f0e-46f2-b62c-356c88614afc","2021-07-07T16:11:23.026Z","Private","Private","365_Metcalfe","N/A","R143",5.8,"PRVI","Chokecherry","Prunus virginiana","Prunus",45.484,-73.595755,"N/A"
"1712","N/A","N/A","fdffae83-12ff-4f30-81b3-02ca4ad342c7","2021-07-07T16:11:54.076Z","Private","Private","365_Metcalfe","N/A","R143",4.6,"PR","Cherry_x","Prunus x ","Prunus",45.483918,-73.595922,"N/A"
"1713","N/A","N/A","2348f3cf-2814-405b-9b73-104918c083b9","2021-07-07T16:12:51.189Z","Private","Private","365_Metcalfe","N/A","R143",7.6,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.48397,-73.595723,"N/A"
"1714","N/A","N/A","754e8131-a6bc-4b9e-a867-327e1c130bf7","2021-07-07T16:13:32.009Z","Private","Private","365_Metcalfe","N/A","R143",4.8,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.483977,-73.59577,"N/A"
"1715","N/A","N/A","ad8e0916-16d4-4c8a-9973-95148b38cf21","2021-07-07T16:14:35.379Z","Private","Private","365_Metcalfe","N/A","R143",8.6,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.483886,-73.595857,"N/A"
"1716","N/A","N/A","a3c65636-4cf0-4778-b6c3-44abfc19eab1","2021-07-07T16:15:05.682Z","Private","Private","365_Metcalfe","N/A","R143",5.1,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.483909,-73.595862,"N/A"
